MARKETING;CUSTOMER;NOUNIT;;LOKASI;UNIT ANTAR;HARGA;PO;Kontrak;PERIODE KONTRAK/PO
NANDA;PT Asian Isuzu;3618;;Karawang;01-Oct-23;Rp9.450.000;ACE-PO0061617/9/25/2025;user bpk.habibi;01 Okt'25 s/d 31 Mar'26
DEIS;PT ABC Kogen;2294;;Bandung;09-Jun-22;Rp12.000.000;098/SP/AKD/XI/2025, 098/SML/XI/2025;Pakai Penawaran : 365/SML/VIII/2024;19 Ags'25 s/d 18 Feb'26
DEIS;PT ABC Kogen;3622;;Bandung;19-Mar-25;Rp12.000.000;098/SP/AKD/XI/2025, 098/SML/XI/2025;Pakai Penawaran : 365/SML/VIII/2024;19 Sep'25 s/d 18 Mar'26
NANDA;PT Aristides Logistik;2319;;Surabaya;07-Oct-23;Rp11.800.000;202601-PO-0009;;07 Nov s/d 06 Des 2025
NANDA;PT Aristides Logistik;Mobilisasi;;Surabaya;;Rp7.000.000;202601-PO-0009;;07 Nov s/d 06 Des 2025
NANDA;PT Automotive Fastener Aoyama Indonesia;3564;;Karawang;20-Mar-24;Rp16.000.000;22867/AFD-PUD/I/24;BELUM TERIMA KONTRAK DARI MARKETING;01 Apr'24 s/d 31 Mar'27
NANDA;PT Automotive Fastener Aoyama Indonesia;3994;;Karawang;21-Mar-24;Rp13.000.000;22867/AFD-PUD/I/24;BELUM TERIMA KONTRAK DARI MARKETING;01 Apr'24 s/d 31 Mar'27
NANDA;PT CS2;1979;;Pandaan;;Rp15.000.000;CS-200110828;-;22 Mar'25 s/d 21 Mar'26
NANDA;PT CS2;2696;;Pandaan;;Rp15.000.000;CS-200110814;-;19 Mar'25 s/d 18 Mar'26
NANDA;PT. Colorobbia;3570;;Mojokerto;;Rp10.000.000;;111/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;1783;;Mojokerto;;Rp13.000.000;;111/SML/I/2026;
NANDA;PT. Colorobbia;3566;;Cikarang;07-Oct-24;Rp10.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3099;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3053;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3107;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3100;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3568;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3636;;Cikarang;01-Jun-22;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3533;;Cikarang;15-Jun-23;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3538;;Cikarang;08-Jun-23;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;3539;;Cikarang;08-Jun-23;Rp9.000.000;PO/2024/01468;112/SML/I/2026;01 Jan'26 s/d 31 Des'26
NANDA;PT. Colorobbia;5713;;Cikarang;10-Dec-25;Rp10.000.000;PO/2025/01486;;11 Des'25 s/d 10 Des'26
TATA;PT Dayacipta Kemasindo;5118;;Cibitung;05-Feb-24;Rp31.500.000;;709/SML/IV/2024;29 Apr'24 s/d 28 Apr'27
TATA;PT Dayacipta Kemasindo;5121;;Cibitung;05-Feb-24;Rp31.500.000;;709/SML/IV/2024;29 Apr'24 s/d 28 Apr'27
TATA;PT Dayacipta Kemasindo;2Operator;;Cibitung;;Rp6.589.407;;709/SML/IV/2024;29 Apr'24 s/d 28 Apr'27
TATA;PT Dayacipta Kemasindo;5348;;Cibitung;07-Jan-25;Rp16.500.000;;810/SML/I/2025;07 Jan'25 s/d 06 Jan'28
TATA;PT Dayacipta Kemasindo;5349;;Cibitung;17-Jan-25;Rp16.500.000;;810/SML/I/2025;18 Jan'25 s/d 17 Jan'28
TATA;PT Dayacipta Kemasindo;5119;;Daan Mogot(Tangerang);05-Feb-24;Rp31.500.000;;708/SML/IV/2024;29 Apr'24 s/d 28 Apr'27
TATA;PT Dayacipta Kemasindo;5120;;Daan Mogot(Tangerang);05-Feb-24;Rp31.500.000;;;
TATA;PT Dayacipta Kemasindo;2Operator;;Daan Mogot(Tangerang);;Rp6.043.733;;;
TATA;PT Dayacipta Kemasindo;5305;;Tangerang;04-Dec-24;Rp16.500.000;;791/SML/XII/2024;04 Des'24 s/d 03 Des'27
TATA;PT Dayacipta Kemasindo;5347;;Tangerang;18-Dec-24;Rp16.500.000;;;18 Des'24 s/d 17 Des'27
TATA;PT Dayacipta Kemasindo;5342;;Karawang;27-Sep-24;Rp10.000.000;;751/SML/IX/2024;27 Sep'24 s/d 26 Sep'27
TATA;PT Dayacipta Kemasindo;5274;;Karawang;30-Oct-24;Rp17.000.000;;782/SML/X/2024;30 Okt'24 s/d 29 Okt'27
TATA;PT Dayacipta Kemasindo;5657;;Karawang;25-Jun-25;Rp10.000.000;;036/SMl/VI/2025;24 Jun'25 s/d 23 Jun'28
DEIS;PT. INDOLAKTO;;;Purwosari;;;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;;;Purwosari;;;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;5016;;Purwosari;10-Jan-24;Rp26.000.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;5017;;Purwosari;15-Jan-24;Rp26.000.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3083;;Purwosari;25-Jul-22;Rp8.900.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3071;;Purwosari;25-Jul-22;Rp6.950.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3072;;Purwosari;25-Jul-22;Rp6.950.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3113;;Purwosari;29-Jul-22;Rp10.900.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3061;;Purwosari;29-Jul-22;Rp11.400.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3108;;Purwosari;29-Jul-22;Rp11.400.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3009;;Purwosari;29-Jul-22;Rp11.400.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3145;;Purwosari;06-Aug-22;Rp6.500.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3144;;Purwosari;06-Aug-22;Rp6.500.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3415;;Purwosari;06-Apr-23;Rp10.200.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3416;;Purwosari;06-Apr-23;Rp10.200.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3417;;Purwosari;06-Apr-23;Rp10.200.000;;AMD I-157/LGL-0385/PTIL/WHS-PWS/VII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3074;;Pandaan;25-Jul-22;Rp6.950.000;;AMD I-181/LGL-0396/PTIL/WHS-PAN/VIII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3081;;Pandaan;25-Jul-22;Rp6.950.000;;AMD I-181/LGL-0396/PTIL/WHS-PAN/VIII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3082;;Pandaan;25-Jul-22;Rp6.950.000;;AMD I-181/LGL-0396/PTIL/WHS-PAN/VIII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3079;;Pandaan;25-Jul-22;Rp7.000.000;;AMD I-181/LGL-0396/PTIL/WHS-PAN/VIII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3080;;Pandaan;25-Jul-22;Rp7.000.000;;AMD I-181/LGL-0396/PTIL/WHS-PAN/VIII/2025;01 Ags'22 s/d 31 Juli'26
DEIS;PT. INDOLAKTO;3065LPG;;Ciracas;06-Jul-22;Rp8.200.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3078LPG;;Ciracas;06-Jul-22;Rp7.700.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3077LPG;;Ciracas;30-Jun-22;Rp7.600.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3213;;Ciracas;28-Oct-22;Rp10.900.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3645;;Ciracas;25-Aug-23;Rp10.200.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3646;;Ciracas;25-Aug-23;Rp9.700.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;3212;;Ciracas;02-Nov-22;Rp11.900.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;5663;;Ciracas;23-May-25;Rp32.500.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKTO;5635;;Ciracas;23-May-25;Rp32.500.000;;090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025;(01 Juni’25 s.d 30 Jun’26)
DEIS;PT. INDOLAKO;3888;;Ciracas;04-Nov-25;Rp10.900.000;;4507110660;Nov'25 s/d Apr'26
DEIS;PT. INDOLAKTO;3694;;Citereup;01-Nov-25;Rp10.900.000;;4507039208;Nov'25 s/d Apr'26
DEIS;PT. INDOLAKTO;2554;;Citereup;04-Nov-25;Rp29.500.000;;4507039208;Nov'25 s/d Apr'26
DEIS;PT. INDOLAKTO;3413;;Cicurug;05-Apr-23;Rp11.300.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3414;;Cicurug;05-Apr-23;Rp11.300.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3043;;Cicurug;31-May-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3044;;Cicurug;31-May-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3045;;Cicurug;31-May-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3046;;Cicurug;31-May-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3047;;Cicurug;31-May-22;Rp9.200.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3048;;Cicurug;31-May-22;Rp9.200.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3050;;Cicurug;08-Jun-22;Rp7.450.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3051;;Cicurug;08-Jun-22;Rp7.450.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3066;;Cicurug;08-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3070;;Cicurug;09-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3073;;Cicurug;13-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3069;;Cicurug;13-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3067;;Cicurug;13-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3064;;Cicurug;13-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3063;;Cicurug;13-Jun-22;Rp7.950.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Apr'23 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3075;;Cicurug;30-Jun-22;Rp8.600.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Ags'25 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;3076;;Cicurug;30-Jun-22;Rp8.600.000;;AMD II-166/LGL-0193/PTIL/WHS-C1/VI/2024;01 Ags'25 s/d 31 Mar'26
DEIS;PT. INDOLAKTO;5393;;Cicurug;22-Oct-24;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
DEIS;PT. INDOLAKTO;5394;;Cicurug;22-Oct-24;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
DEIS;PT. INDOLAKTO;5529;;Cicurug;14-Jan-25;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
DEIS;PT. INDOLAKTO;5530;;Cicurug;14-Jan-25;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
DEIS;PT. INDOLAKTO;5636;;Cicurug;30-Apr-25;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
DEIS;PT. INDOLAKTO;5637;;Cicurug;30-Apr-25;Rp32.500.000;;056/LGL-0254/PTIL/WHS-C1/VII/2025;01 Juli'25 s/d 30 Juni'28
NANDA;PT. Intitrans Perkasa Abadi;5602;;Bandung;01-Aug-25;Rp14.000.000;PO PERBULAN;-;PO PERBULAN
NANDA;PT. Intitrans Perkasa Abadi;3938;;Bandung;;Rp14.000.000;;;
NANDA;PT. Intitrans Perkasa Abadi;;;Operator (3);;Rp5.058.750;Salary Operator;;
NANDA;PT. Intilog Sukses Abadi;3663;;Cianjur;05-Sep-23;Rp11.000.000;;011/SML-R/IX/2024;15 Sep'24 s/d 14 Sep'25
NANDA;PT. Intilog Sukses Abadi;3269;;Cianjur;13-Sep-23;Rp14.000.000;;011/SML-R/IX/2024;15 Sep'24 s/d 14 Sep'25
NANDA;PT. Intilog Sukses Abadi;;;Operator (2);;Rp5.875.500;Salary Operator;011/SML-R/IX/2024;15 Sep'24 s/d 14 Sep'25
NANDA;PT. Intilog Sukses Abadi;3312;;Cikampek;20-Mar-25;Rp14.000.000;;053/SML/VII/2025;01 Juli 2025 s/d 30 Juni 2026
NANDA;PT. Intilog Sukses Abadi;3267;;Cikampek;21 Maret 2023;Rp14.000.000;;053/SML/VII/2025;01 Juli 2025 s/d 30 Juni 2026
NANDA;PT. Intilog Sukses Abadi;;;Operator (3);;Rp5.857.500;Salary Operator;053/SML/VII/2025;01 Juli 2025 s/d 30 Juni 2026
NANDA;PT. Intilog Sukses Abadi;1365;;Kopo;;Rp11.000.000;;PAKAI PO PERBULAN;
NANDA;PT. Intilog Sukses Abadi;2200;;Kopo;;Rp11.000.000;;;
NANDA;PT. Intilog Sukses Abadi;;;Operator (3);;Rp5.058.750;Salary Operator;;
NANDA;PT. Intilog Sukses Abadi;1463;;Banjar / Ciamis;;Rp12.000.000;;PAKAI PO PERBULAN;
NANDA;PT. Intilog Sukses Abadi;3535;;Banjar / Ciamis;;Rp12.000.000;;;
NANDA;PT. Intilog Sukses Abadi;3090;;Banjar / Ciamis;23-Aug-23;Rp12.000.000;;;
NANDA;PT. Intilog Sukses Abadi;;;Operator (2);;Rp5.058.750;Salary Operator;;
NANDA;PT. Intilog Sukses Abadi;3052;;Subang;;Rp12.000.000;;PAKAI PO PERBULAN;
NANDA;PT. Intilog Sukses Abadi;;;Operator (1);;Rp5.857.500;;;
NANDA;PT. Intilog Sukses Abadi;3245;;Cikupa;08-Feb-23;Rp11.000.000;;013/SML-R/II/2025;08 Feb 2025 s/d 07 Feb 2026
NANDA;PT. Intilog Sukses Abadi;3247;;Cikupa;08-Feb-23;Rp11.000.000;;013/SML-R/II/2025;08 Feb 2025 s/d 07 Feb 2026
NANDA;PT. Intilog Sukses Abadi;;;Operator (3);;Rp5.058.750;Salary Operator;013/SML-R/II/2025;08 Feb 2025 s/d 07 Feb 2026
NANDA;PT. Intilog Sukses Abadi;3758;;Binong pindah per 4 Nov'25 (PMN Sukamulya pagaden) Per 20/11/25 (Pindah ke Pusakanegara Subang);20-Mar-25;Rp14.000.000;;012/SML-R/X/2024;25 Okt 2024 s/d 24 Okt 2025
NANDA;PT. Intilog Sukses Abadi;3029;;Binong pindah per 29 Okt'25 (PMN Sukamulya pagaden);02-Aug-25;;;012/SML-R/X/2024;25 Okt 2024 s/d 24 Okt 2025
NANDA;PT. Intilog Sukses Abadi;;;Operator (2);;Rp5.857.500;;012/SML-R/X/2024;25 Okt 2024 s/d 24 Okt 2025
NANDA;PT. Intilog Sukses Abadi;3974;;Brebes;17-Jul-24;Rp11.000.000;;054/SML-R/VII/2025;17 Juli 2025 s/d 16 Juni 2026
NANDA;PT. Intilog Sukses Abadi;3884;;Brebes;31-Jul-24;Rp14.000.000;;054/SML-R/VII/2025;17 Juli 2025 s/d 16 Juni 2026
NANDA;PT. Intilog Sukses Abadi;;;Operator (3);;Rp5.325.000;;054/SML-R/VII/2025;17 Juli 2025 s/d 16 Juni 2026
NANDA;PT Indofood CBP Sukses;5225;;Cakung;03-Jul-24;Rp12.500.000;;FS-1042/ICBP/PKG-JKT/IX/2025;01 Jan'26 s/d 30 Jun'26
NANDA;PT Indofood CBP Sukses;5229;;Cakung;03-Jul-24;Rp11.500.000;;FS-1042/ICBP/PKG-JKT/IX/2025;01 Jan'26 s/d 30 Jun'26
NANDA;PT Indofood CBP Sukses;AttachmentRollClamp;;Cakung;;Rp3.650.000;;FS-1042/ICBP/PKG-JKT/IX/2025;01 Jan'26 s/d 30 Jun'26
NANDA;PT Indofood CBP Sukses;Operator3;;Cakung;;Rp7.429.637;;FS-989/ICBP/PKG-JKT/XII/2024;01 Jan s/d 31 Des'25
TATA;PT Indofood CBP Sukses;3874;;Rana Global;15-Nov-24;Rp9.739.681;4506625446 (PIC PAK YANSRI);Sudah ada permintaan tarik email dari bu Paulina (7/1/26);15 Nov'24 s/d 01 Okt'25
TATA;PT Indofood CBP Sukses;Operator;;Rana Global;;Rp7.260.319;;;
TATA;PT Indofood CBP Sukses;3858;;Cibitung;14-May-25;Rp8.000.000;4506906882;;15 Jul'25 s/d 14 Jan'26
TATA;PT Indofood CBP Sukses;Operator;;Cibitung;;Rp7.882.231;4506906882;;15 Jul'25 s/d 14 Jan'26
TATA;PT Indofood CBP Sukses;2166;;Cibitung;05-Aug-25;Rp8.000.000;4506926481;;05 Ags'25 s/d 04 Jan'26
TATA;PT Indofood CBP Sukses;Operator;;Cibitung;;Rp7.882.231;4506926481;;05 Ags'25 s/d 04 Jan'26
TATA;PT Indofood CBP Sukses;3020;;Gudang Trinitas / ULTRAJAYA;13-Oct-25;Rp8.000.000;4506977899;;13 Okt'25 s/d 12 Feb'26
TATA;PT Indofood CBP Sukses;Operator;;Gudang Trinitas / ULTRAJAYA;;Rp7.882.231;4506977899;;13 Okt'25 s/d 12 Feb'26
TATA;PT Indofood CBP Sukses;3625;;GIJ JABABEKA;01-Dec-25;Rp8.000.000;4506977779 (PIC PAK YAN);;Des'25 s/d Mar'26
TATA;PT Indofood CBP Sukses;Operator;;GIJ JABABEKA;;Rp7.882.231;4506977779 (PIC PAK YAN);;Des'25 s/d Mar'26
DEIS;PT Indah Kiat Pulp & Paper;2924;;Riau;;Rp29.500.000;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;2919;;Riau;;Rp29.500.000;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;3087;;Riau;20-Mar-25;;(perpanjangn kontrak 017 per'Juli 25);219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;3084;;Riau;16-Mar-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5524;;Riau;27-Feb-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5543;;Riau;06-Mar-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;3088;;Riau;16-May-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;3089;;Riau;;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;2953;;Riau;25-May-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5546;;Riau;13-Mar-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;2955;;Riau;;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5513;;Riau;05-Mar-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5547;;Riau;13-Mar-25;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5544;;Riau;11-Feb-22;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5545;;Riau;11-Feb-22;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5526;;Riau;11-Feb-22;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5525;;Riau;07-Oct-21;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;5527;;Riau;07-Oct-21;;;219/PO/RM-SML/PSM/VI/2023;01 Jun'23 s/d 31 Mei'26
DEIS;PT Indah Kiat Pulp & Paper;3596;;Riau;;Rp29.000.000;;093/PO/RM-SML/PSM/VIII/2022-ADD-2;01 Ags'25 s/d 31 Jul'27
DEIS;PT Indah Kiat Pulp & Paper;3597;;Riau;;Rp29.000.000;;093/PO/RM-SML/PSM/VIII/2022-ADD-2;01 Ags'25 s/d 31 Jul'27
DEIS;PT Indah Kiat Pulp & Paper;3320;;Riau;02-Feb-23;Rp37.500.000;USER : BPK ISMAIL;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3321;;Riau;02-Feb-23;Rp37.500.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3288;;Riau;02-Feb-23;Rp37.500.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3322;;Riau;02-Feb-23;Rp37.500.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3142;;Riau;26-Jan-23;Rp20.564.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3280;;Riau;12-Jan-23;Rp38.700.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3283;;Riau;12-Jan-23;Rp27.037.500;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3285;;Riau;26-Dec-22;Rp38.700.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
