unit_id;no_unit;nama_customer;customer_id;lokasi_db;lokasi_mentah;merk;model;tipe;kapasitas;tahun;nomor_po;no_kontrak;awal_kontrak;akhir_kontrak;harga;sumber_data
4432;5532;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;HELI;CPCD50-M4G3;DIESEL;;2024;44967667;;2024-10-01;2027-09-30;15000000;"Marketing, Service"
4230;5330;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;HELI;CPCD55-M4G3;DIESEL;;2024;44967667;;2024-10-01;2027-09-30;15000000;"Marketing, Service, Acc"
4309;5409;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;HELI;CPCD55-M4G3;DIESEL;;2024;44967667;;2024-10-01;2027-09-30;15000000;"Marketing, Service"
4144;5244;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;TOYOTA;8FBN25;ELECTRIC;;2024;44929525;;2024-10-01;2027-09-30;11950000;"Marketing, Service, Acc"
4145;5245;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;TOYOTA;8FBN25;ELECTRIC;;2024;44929525;;2024-10-01;2027-09-30;11950000;"Marketing, Service, Acc, Acc"
1831;1931;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;TOYOTA;8FBN25;ELECTRIC;;2017;;;;;;"Marketing, Service, Acc"
3269;3369;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;TOYOTA;FDZN25;DIESEL;;2022;44929525;;;;9000000;"Marketing, Service, Acc"
2766;2866;"South Pacific Viscose";203;"Plant Purwakarta";Purwakarta;;;;;;;;;;;"Marketing, Service"
4604;5704;"Star Rubber";205;Jambi;Jambi;HELI;CPCD35-M1K2;DIESEL;;2024;3800774659;;2026-02-01;2029-01-31;1750000000;"Marketing, Acc"
3076;3176;"Fajar Paper";56;"Plant Cikarang";Cibitung;TOYOTA;8FBN25;ELECTRIC;;2022;;;;;11000000;"Marketing, Service, Acc"
3093;3193;"Fajar Paper";56;"Plant Cikarang";Cibitung;TOYOTA;8FBN30;ELECTRIC;;2022;;;;;16600000;"Marketing, Service, Acc"
4573;5673;"Fajar Paper";56;"Plant Cikarang";Cibitung;HELI;CPCD40-M4G3;DIESEL;;2025;;;;;13000000;"Marketing, Service, Acc"
1636;1736;"PT M-I Production";138;"Plant Jababeka";Jababeka;TOYOTA;60-8FD30;DIESEL;;2015;;;2026-01-01;2026-02-03;7000000;"Marketing, Service, Acc"
3774;3874;"PT Indofood";90;"Plant Cibitung";Cibitung;EP;EFL253S;ELECTRIC;;2023;"4506625446 (PIC PAK YANSRI)";"Sudah ada permintaan tarik email dari bu Paulina (7/1/26)";2024-11-15;2025-10-01;9739681;"Marketing, Service, Acc"
3758;3858;"PT Indofood";90;Cibitung;Cibitung;HELI;CPCD25-M1K2;DIESEL;;2023;44929525;;2024-10-01;2027-09-30;9000000;"Marketing, Acc, Acc"
2066;2166;"PT Indofood";90;"Plant Cibitung";Cibitung;TOYOTA;62-8FD25;DIESEL;;2018;4506926481;;2025-08-05;2026-01-04;8000000;"Marketing, Service, Acc"
2920;3020;"PT Indofood";90;"Plant Cibitung";"Gd Trinitas Cibitung";CAT;DP30ND;DIESEL;;2022;4506977899;;2025-10-13;2026-02-12;8000000;"Marketing, Service, Acc"
3525;3625;"PT Indofood";90;"Cabang Jababeka";Jababeka;TOYOTA;FDZN25;DIESEL;;2023;"4506977779 (PIC PAK YAN)";;2025-12-01;2026-03-01;8000000;"Marketing, Service, Acc"
2968;3068;Indokuat;91;"Plant Delta Silicon";Deltasilicon;TOYOTA;32-8FG25;DIESEL;;2022;;003/LGL-0004/PTIL/WHS-CKR/III/2023;2023-04-01;2026-03-31;7950000;"Marketing, Service, Acc"
3283;3383;Indokuat;91;"Plant Delta Silicon";Deltasilicon;JUNGHEINRICH;ETV116n-1150-9020DZ;ELECTRIC;;2023;;003/LGL-0004/PTIL/WHS-CKR/III/2023;2023-04-01;2026-03-31;24500000;"Marketing, Service, Acc"
3284;3384;Indokuat;91;"Plant Delta Silicon";Deltasilicon;JUNGHEINRICH;ETV116n-1150-9020DZ;ELECTRIC;;2023;;003/LGL-0004/PTIL/WHS-CKR/III/2023;2023-04-01;2026-03-31;24500000;"Marketing, Service, Acc"
3318;3418;Indokuat;91;"Plant Delta Silicon";Deltasilicon;TOYOTA;8FBE15;ELECTRIC;;2022;;003/LGL-0004/PTIL/WHS-CKR/III/2023;2023-04-01;2026-03-31;10700000;"Marketing, Service, Acc"
2194;2294;"PT ABC Kogen";1;"Plant Bandung";Bandung;Yale;FB25RZ;ELECTRIC;;2019;"098/SP/AKD/XI/2025, 098/SML/XI/2025";"Pakai Penawaran : 365/SML/VIII/2024";2025-08-19;2026-02-18;12000000;"Marketing, Service, Acc"
3522;3622;"PT ABC Kogen";1;"Plant Bandung";Bandung;TOYOTA;FDZN30;DIESEL;;2023;;365/SML/VIII/2024;2025-09-19;2026-03-18;12000000;"Marketing, Service, Acc"
3557;3657;Berlina;23;"Plant Jababeka";Jababeka;STILL;FM-X20;ELECTRIC;;2023;POC125004757;;2025-09-01;2026-02-01;31000000;"Marketing, Service, Acc"
3558;3658;Berlina;23;"Plant Jababeka";Jababeka;STILL;FM-X20;ELECTRIC;;2023;POC125004666;;2025-09-01;2026-02-01;31000000;"Marketing, Service, Acc"
1879;1979;"PT CS2";44;"Plant Pandaan";Pandaan;JUNGHEINRICH;EVT116N-1150-9020DZ;ELECTRIC;;2017;CS-200110828;-;2025-03-22;2026-03-21;15000000;"Marketing, Service, Acc"
2596;2696;"PT CS2";44;"Plant Pandaan";Pandaan;JUNGHEINRICH;ETV116n-1150-9020DZ;ELECTRIC;;2020;CS-200110814;-;2025-03-19;2026-03-18;15000000;"Marketing, Service, Acc"
2662;2762;"NON FERINDO";153;"Plant Tangerang";Tanggerang;CAT;DP25ND;DIESEL;;2020;PO/BULAN;;;;9000000;"Marketing, Service, Acc"
1962;2062;"NON FERINDO";153;"Plant Tangerang";Tanggerang;TOYOTA;62-8FD25;DIESEL;;2018;;;;;9000000;"Marketing, Service"
3630;3730;"NON FERINDO";153;"Plant Tangerang";Tanggerang;HELI;CPCD25-M1K2;DIESEL;;2023;;;;;9000000;"Marketing, Service"
3654;3754;"NON FERINDO";153;"Plant Tangerang";Tanggerang;HELI;CPCD35-M1K2;DIESEL;;2023;PO/BULAN;;2026-01-01;2026-02-01;12000000;"Marketing, Service, Acc"
3827;3927;"PT Okamoto Logistics Nusantara";159;"Gudang Cakung";Cakung;TOYOTA;FDZN25;DIESEL;;2023;;018/SML-R/III/2025;2025-03-02;2026-03-01;8000000;"Marketing, Service, Acc, Acc"
3865;3965;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2023;3800701821;081/SML/X/2025;2025-02-01;2028-01-31;13950000;"Marketing, Acc"
4313;5413;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800701821;081/SML/X/2025;2025-02-01;2028-01-31;13950000;"Marketing, Acc"
4317;5417;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800701913;081/SML/X/2025;2025-02-01;2028-01-31;13950000;"Marketing, Acc"
4319;5419;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800701913;081/SML/X/2025;2025-02-01;2028-01-31;13950000;"Marketing, Acc"
4324;5424;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD30-M1K2;DIESEL;;2024;3800701821;081/SML/X/2025;2025-02-01;2028-01-31;12950000;"Marketing, Acc"
4327;5427;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD30-M1K2;DIESEL;;2024;3800701821;081/SML/X/2025;2025-02-01;2028-01-31;12950000;"Marketing, Acc"
4407;5507;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800701821;081/SML/X/2025;2025-02-01;2028-01-31;12950000;"Marketing, Acc"
4408;5508;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800701913;081/SML/X/2025;2025-02-01;2028-01-31;12950000;"Marketing, Acc"
4640;5740;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800741865;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4641;5741;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800741864;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4642;5742;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800741863;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4643;5743;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800741862;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4644;5744;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800739180;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4645;5745;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD45-M4G3;DIESEL;;2025;3800724340;081/SML/X/2025;2025-08-01;2028-07-31;17600000;"Marketing, Acc"
4318;5418;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800716136;081/SML/X/2025;2025-05-01;2028-04-30;13950000;"Marketing, Acc"
4495;5595;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800716136;081/SML/X/2025;2025-05-01;2028-04-30;13950000;"Marketing, Acc"
4496;5596;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800716136;081/SML/X/2025;2025-05-01;2028-04-30;13950000;"Marketing, Acc"
4538;5638;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2024;3800724317;081/SML/X/2025;2025-06-01;2028-05-31;13950000;"Marketing, Acc"
4003;5103;"PT. Sritrang Lingga Indonesia";;Palembang;Palembang;HELI;CPCD35-M1K2;DIESEL;;2023;3800739766;081/SML/X/2025;2025-08-01;2028-07-31;13900000;"Marketing, Acc"
2949;3049;"Taco Anugrah Corporindo";84;"Plant Purwakarta";Cikande;TOYOTA;FDZN25;DIESEL;;2022;;TAC-POLC-2510-00250;2025-09-29;2025-10-13;14000000;"Marketing, Service, Acc"
3781;3881;"PT Ultra Prima Plast";229;"Plant Klaten";Klaten;EP;EFL253S;ELECTRIC;;2023;UPP-310025075;UPP-310025075;2024-07-20;2025-12-19;9500000;"Marketing, Service, Acc"
2295;2395;"PT Ultra Prima Abadi";229;"Cabang Karawang";Karawang;CAT;DP25ND;DIESEL;;2019;;;;;6000000;"Marketing, Service, Acc"
1743;1843;"PT Ultra Prima Abadi";229;"Cabang Karawang";Karawang;TOYOTA;60-8FD25;DIESEL;;2017;;;;;6000000;"Marketing, Service, Acc"
1707;1807;"PT Ultra Prima Abadi";229;"Cabang Karawang";Karawang;TOYOTA;62-8FD25;DIESEL;;2015;WF-100178525;WF-100152251;2026-01-27;2027-01-26;6000000;"Marketing, Service, Acc"
959;1059;"PT Ultra Prima Abadi";229;"Plant Klaten";Jakarta;TOYOTA;60-8FD25;DIESEL;;2012;DL-100151591;DL-100151591;2025-02-01;2026-01-31;6000000;"Marketing, Service, Acc"
3056;3156;"PT Ultra Prima Abadi";229;"Cabang Surabaya";Surabaya;TOYOTA;FDZN25;DIESEL;;2022;;462/SML/VII/2021;2021-08-13;2023-08-12;7150000;"Marketing, Service, Acc"
3005;3105;"PT Ultra Prima Abadi";229;"Plant Klaten";Jakarta;TOYOTA;FDZN25;DIESEL;;2022;WF-100179491;WF-100179491;2026-01-01;2026-12-31;7500000;"Marketing, Service, Acc"
1158;1258;"PT Ultra Prima Abadi";229;"Cabang Karawang";Kerawang;NICHIYU;FBRW15-75C-600M;ELECTRIC;;2013;WF-100159385;WF-100159385;2025-01-23;2026-01-22;11200000;"Marketing, Service, Acc"
1677;1777;Kohler;119;"Plant Cikarang";Deltamas;STILL;GX-X;ELECTRIC;;2016;4201175015IDJ2;700/SML/III/2024;2026-01-18;2026-06-17;37000000;"Marketing, Service, Acc"
4885;5985;Kohler;119;"Plant Cikarang";Deltamas;SHANTUI;"WHEEL LOADER L36-B5";DIESEL;;2025;po/bln;"No. 084/SML/X/2025";2025-10-22;2027-10-21;26500000;"Marketing, Service, Acc"
2655;2755;"Cipta Multi Buana";37;"Plant Tangerang";Tanggerang;TCM;FD40T9;DIESEL;;2020;02/PURC.CMBP/12/2025;02/PURC.CMBP/12/2025;2025-10-01;2027-09-30;21666667;"Marketing, Service, Acc"
4189;5289;"Cipta Multi Buana";37;"Plant Tangerang";Tanggerang;TOYOTA;8FBN25;ELECTRIC;;2024;295/PURC.CMBP/9/2025;295/PURRC.CMBP/9/2025;2025-08-26;2026-08-25;12900000;"Marketing, Service, Acc"
3767;3867;"ICI PAINTS";79;"Plant Jababeka";Jababeka;EP;RSC152;ELECTRIC;;2023;8080488987;;2025-10-20;2026-01-19;8500000;"Marketing, Service, Acc"
3912;5012;"ICI PAINTS";79;"Plant Jababeka";Jababeka;HELI;CBD20J-RLI;ELECTRIC;;2023;8080511797;;2025-10-26;2026-03-25;8000000;"Marketing, Service, Acc"
2962;3062;"PT HEINZ ABC INDONESIA";72;"Plant Karawang";Karawang;TOYOTA;8FBN25;ELECTRIC;;2022;;;;;12000000;"Marketing, Service, Acc"
2353;2453;"PT HEINZ ABC INDONESIA";72;"Plant Karawang";"Tanjung Pura";Yale;FB30RZ;ELECTRIC;;2019;;;;;12000000;"Marketing, Service, Acc"
3032;3132;"PT HEINZ ABC INDONESIA";72;"Plant Karawang";Karawang;JUNGHEINRICH;EFGMC325-1150-4700DZ;ELECTRIC;;2022;;;;;12000000;"Marketing, Service, Acc"
3502;3602;"PT HEINZ ABC INDONESIA";72;"Gudang Surabaya";Surabaya;TOYOTA;FDZN25;DIESEL;;2023;;"Agreement Heinz";2023-07-01;2025-06-30;7800000;"Marketing, Service, Acc"
3503;3603;"PT HEINZ ABC INDONESIA";72;"Gudang Surabaya";Surabaya;TOYOTA;FDZN25;DIESEL;;2023;;"Agreement Heinz";2023-07-01;2025-06-30;7800000;"Marketing, Service, Acc"
3504;3604;"PT HEINZ ABC INDONESIA";72;"Gudang Surabaya";Surabaya;TOYOTA;FDZN25;DIESEL;;2023;;"Agreement Heinz";2023-07-01;2025-06-30;7800000;"Marketing, Service, Acc"
3549;3649;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;TOYOTA;FDZN25;DIESEL;;2023;;;;;7800000;"Marketing, Service, Acc"
1829;1929;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;TOYOTA;62-8FD25;DIESEL;;2017;;;;;7800000;"Marketing, Service, Acc"
1993;2093;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;TOYOTA;62-8FD30;DIESEL;;2018;;;;;7800000;"Marketing, Service, Acc"
3149;3249;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;TOYOTA;FDZN30;DIESEL;;2022;PO00060397;;2023-07-15;2026-08-14;12900000;"Marketing, Service, Acc, Acc"
3467;3567;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;TOYOTA;FDZN30;DIESEL;;2023;;;;;7800000;"Marketing, Service, Acc"
2015;2115;"PT HEINZ ABC INDONESIA";72;"Plant Pandaan";Pandaan;CAT;"DP25ND-C / 2SP30";;;2018;;;;;7800000;"Marketing, Service, Acc"
4553;5653;"Yoowon Electronics Jababeka";243;"Plant Jababeka";Jababeka;HELI;CPD25-GB6LI-S;ELECTRIC;;2025;088/YIDN-05/25;088/YIDN-05/2025;;;10250000;"Marketing, Service, Acc"
3075;3175;"TORRECID INDONESIA";224;"Plant Cibitung";Cibitung;TOYOTA;FDZN25;DIESEL;;2022;;136/PO/2025;2025-11-01;2026-10-31;5500000;"Marketing, Service"
3592;3692;"TORRECID INDONESIA";224;"Plant Cibitung";Cibitung;TOYOTA;FDZN25;DIESEL;;2022;156/PO/2023;156/PO/2025;2023-10-02;2026-10-01;7500000;"Marketing, Service, Acc"
2474;2574;"PT INDOLAKTO";92;"Plant Cicurug";Ciracas;CROWN;RDS5700;ELECTRIC;;2019;;"AMD I - 141/LGL-039/PTIL/WHS-JKT/VII/2025";2023-07-01;2026-06-30;30500000;"Marketing, Service"
2965;3065;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;32-8FG25;DIESEL;;2021;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;8200000;"Marketing, Service, Acc"
2978;3078;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;32-8FG25;DIESEL;;2022;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;7700000;"Marketing, Service, Acc"
2977;3077;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;32-8FG25;DIESEL;;2022;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;7600000;"Marketing, Service, Acc"
3113;3213;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;8FBN25;ELECTRIC;;2022;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;10900000;"Marketing, Service, Acc"
3545;3645;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;8FBE15;ELECTRIC;;2023;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;10200000;"Marketing, Service, Acc"
3546;3646;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;TOYOTA;8FBE15;ELECTRIC;;2023;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;9700000;"Marketing, Service, Acc"
3112;3212;"PT INDOLAKTO";92;"Plant Cicurug";Ciracas;TOYOTA;8FBN25;ELECTRIC;;2022;;"090/LGL-0124/PTIL/WHS-JKT/IV/2023 ~ AMD I-141/LGL-0392/PTIL/WHS-JKT/VII/2025";2025-06-01;2026-06-30;11900000;"Marketing, Service, Acc"
2454;2554;"PT INDOLAKTO";92;Ciracas;Ciracas;CROWN;RDS5700;ELECTRIC;;2019;;4507039208;2025-11-01;2026-04-01;29500000;"Marketing, Acc"
2109;2209;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;Yale;GLP25MX;DIESEL;;2018;;Spare;;;;"Marketing, Service"
2127;2227;"PT INDOLAKTO";92;"Plant Ciracas";Ciracas;Yale;GLP25MX;DIESEL;;2018;;Spare;;;;"Marketing, Service"
4098;5198;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CQD16-GB2SLLI;ELECTRIC;;2024;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;15000000;"Marketing, Service, Acc"
4096;5196;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CQD16-GB2SZLI;ELECTRIC;;2024;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;16000000;"Marketing, Service, Acc"
1877;1977;Kamadjaja;152;"Plant Cibitung";Karawang;JUNGHEINRICH;EVT116N-1150-9020DZ;ELECTRIC;;2017;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;16000000;"Marketing, Service, Acc"
4214;5314;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CBD30J-RLI;ELECTRIC;;2024;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;7500000;"Marketing, Service, Acc"
4714;5814;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CBD30J-RLI;ELECTRIC;;2024;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;16500000;"Marketing, Service, Acc"
4794;5894;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD30J-RLI;ELECTRIC;;2025;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;750000000;"Marketing, Service, Acc"
4795;5895;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CBD30J-RLI;ELECTRIC;;2025;;033/PCH-CORP/KRW-KCS/VIII/2024;2024-11-01;2026-08-01;750000000;"Marketing, Service, Acc"
4654;5754;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4655;5755;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4658;5758;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD20-GB2LI-M;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4694;5794;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD20-GE6LI-S;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4201;5301;Kamadjaja;152;"Plant Cibitung";Karawang;TOYOTA;8FBN25;ELECTRIC;;2024;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4224;5324;Kamadjaja;152;"Plant Cibitung";Karawang;TOYOTA;8FBN25;ELECTRIC;;2024;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4341;5441;Kamadjaja;152;"Plant Cibitung";Karawang;TOYOTA;8FBN25;ELECTRIC;;2024;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4343;5443;Kamadjaja;152;"Plant Cibitung";Karawang;TOYOTA;8FBN25;ELECTRIC;;2024;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4338;5438;Kamadjaja;152;"Plant Cibitung";Karawang;TOYOTA;8FBN25;ELECTRIC;;2024;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;9000000;"Marketing, Service, Acc"
4660;5760;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD30-GB2LI-M;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;16500000;"Marketing, Service, Acc"
4661;5761;Kamadjaja;152;"Plant Cibitung";Karawang;HELI;CPD30-GB2LI-M;ELECTRIC;;2025;;038/PCH-BU/KRW/2025;2025-09-01;2026-08-01;16500000;"Marketing, Service, Acc"
2905;3005;"Superior Porcelain Sukses";214;"Plant Subang";Subang;TOYOTA;FDZN30;DIESEL;;2022;PORD-25P1-00006495;PORD-25P1-00005755;2026-01-01;2026-02-28;12000000;"Marketing, Service, Acc"
3738;3838;"Superior Porcelain Sukses";214;"Plant Subang";Subang;HELI;CPCD30-M1K2;DIESEL;;2023;PORD-25P1-00006495;PORD-25P1-00005755;2026-01-01;2026-02-28;12000000;"Marketing, Service, Acc"
3130;3230;"PT Tech Onshore MEP Prefabricatior Indonesia";218;"Plant Purwakarta";Jababeka;CAT;DP50N;DIESEL;;2022;POTOM0004;POTOM0004;2025-11-13;2026-02-12;16000000;"Marketing, Service, Acc"
4252;5352;"PT Tech Onshore MEP Prefabricatior Indonesia";218;"Plant Purwakarta";Jababeka;HELI;CQDM20J-LI;ELECTRIC;;2025;POTOM0013;POTOM0013;2025-12-09;2026-12-08;11500000;"Marketing, Service, Acc"
4254;5354;"PT Tech Onshore MEP Prefabricatior Indonesia";218;"Plant Purwakarta";Jababeka;HELI;CQDM20J-LI;ELECTRIC;;2025;POTOM0013;POTOM0013;2025-12-09;2026-12-08;11500000;"Marketing, Service, Acc"
3698;3798;"Herlina Indah";73;"Head Office Jakarta";Jakarta;TOYOTA;FDZN30;DIESEL;;2023;3215005327;"No. 069/SPj/LEG/HI/X/25";2025-11-06;2026-10-05;8500000;"Marketing, Service, Acc"
4206;5306;"PT Selaras Donlim Indonesia";192;"Plant Cileungsi";Cileungsi;HELI;CQD18-A2RLIG2;ELECTRIC;;2024;;102/SML/XII/2025;2025-12-16;2027-12-15;9000000;"Marketing, Service, Acc"
903;1003;"PT Zhi Xing Indonesia";246;"Plant Jatake";Jatake;NICHIYU;FBRW18-75C-700MSF;ELECTRIC;;2012;PO-2025/12-0531;104/SML/XII/2025;2025-12-23;2026-03-22;15000000;"Marketing, Service, Acc"
2903;3003;"Perfetty Van Melle";168;"Plant Jakarta";Jakarta;TOYOTA;32-8FG30;DIESEL;;2022;4700450479;;2026-02-08;2027-02-07;10200000;"Marketing, Service, Acc"
2828;2928;"Daesan Makmur Sentosa";45;Sukabumi;Sukabumi;TOYOTA;62-8FD30;DIESEL;;2024;"INFO MBA DEIS AKAN PAKAI KONTRAK (6 BLN)";067/SML/01/2026;2026-01-29;2026-07-28;15000000;"Marketing, Acc"
4972;6072;"PT. Zeus Kimiatama Indonesia";245;"Plant Jababeka";Jababeka;HELI;CPCD25-Q22K2;DIESEL;;2025;PO04-251200117;;2026-01-14;2026-12-14;7500000;"Marketing, Service, Acc"
4255;5355;"UPE Power";234;"Plant Cikarang";Deltasilicon;HELI;CPCD25-Q22K2;DIESEL;;2025;"ADA PO";110/SML-D/I/2026;2026-01-02;2027-01-01;8500000;"Marketing, Service, Acc"
1501;1601;"PT Misumi Indonesia";144;"Plant Jababeka";Jababeka;TOYOTA;7FBR18;ELECTRIC;;2015;;007/X/SML/2023;;;13500000;"Marketing, Service, Acc"
3015;3115;"Reckit Benckiser Cileungsi";179;"Plant Cileungsi";Cileungsi;JUNGHEINRICH;EFGMC325-GTE115-470DZ;ELECTRIC;;2022;po/bulan;"Service Agreement";po-bulan;2026-05-21;13500000;"Marketing, Service, Acc"
3016;3116;"Reckit Benckiser Cileungsi";179;"Plant Cileungsi";Cileungsi;JUNGHEINRICH;EFGMC325-GTE115-470DZ;ELECTRIC;;2022;po/bulan;"Service Agreement";po-bulan;2026-05-21;13500000;"Marketing, Service, Acc"
3021;3121;"Reckit Benckiser Cileungsi";179;"Plant Cileungsi";Cileungsi;JUNGHEINRICH;EFGMC325-GTE115-470DZ;ELECTRIC;;2022;po/bulan;"Service Agreement";po-bulan;2026-05-21;13500000;"Marketing, Service, Acc"
3029;3129;"Reckit Benckiser Cileungsi";179;"Plant Cileungsi";Cileungsi;JUNGHEINRICH;EFGMC325-1150-4700DZ;ELECTRIC;;2022;;"Service Agreement";2023-01-22;2026-05-21;13500000;"Marketing, Service"
3033;3133;"Reckit Benckiser Cileungsi";179;"Plant Cileungsi";Cileungsi;JUNGHEINRICH;EFGMC325-1150-4700DZ;ELECTRIC;;2022;po/bulan;"Service Agreement";po-bulan;2026-05-21;13500000;"Marketing, Service, Acc"
