id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;battery;B1720;;7635;;;48;000000C13612AE827003;;;Baik;Lengkap;ENEROC NEW ENERGY 80V 271AH-HL-C136-80.50-271-000000C13612AE827003;Oki Palembang;IN_USE;;;;
;battery;B1721;;;;;80;CHD17600067321008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321008;DIJUAL CV EXCELINDO ABADI (DIJUAL 27.02.25);SOLD;;;;
;battery;B1722;;7642;;;80;CHD17600067321004;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321004;My Pack Cibitung;IN_USE;;;;
;battery;B1723;;7641;;;80;CHD17600067321005;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321005;My Pack Cibitung;IN_USE;;;;
;battery;B1724;;7640;;;80;CHD17600067321010;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321010;My Pack Cibitung;IN_USE;;;;
;battery;B1725;;7644;;;80;CHD17600067321006;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321006;Tuffindo Nittoku Autoneum (TNA) Karawang;IN_USE;;;;
;battery;B1726;;7645;;;80;CHD17600067321003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067321003;Tuffindo Nittoku Autoneum (TNA) Karawang;IN_USE;;;;
;battery;B1727;;7422;;;80;CHD7600063736008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD7600063736008;Sankeikid Manutec Indonesia Karawang;IN_USE;;;;
;battery;B1728;;7460;;;80;CHD17600067330007;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-76.8-202-CHD17600067330007;Ultra Jaya Padalarang;IN_USE;;;;
;battery;B1729;;7457;;;80;CHD17600067330010;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-76.8-202-CHD17600067330010;Lami Packaging Cikande Serang;IN_USE;;;;
;battery;B1730;;7648;;;48;000000C13613AE822009;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AE822009;Ultra Jaya Padalarang;IN_USE;;;;
;battery;B1731;;7647;;;48;000000C13613AE822004;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AE822004;Ultra Jaya Padalarang;IN_USE;;;;
;battery;B1732;;7649;;;48;000000C13613AE822002;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AE822002;Papandayan / Barry Callebaut Indonesia Bandung;IN_USE;;;;
;battery;B1733;;7651;;;48;000000C13612AE827007;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13612AE827007;Papandayan / Barry Callebaut Indonesia Bandung;IN_USE;;;;
;battery;B1734;;7650;;;48;000000C13613AE822001;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AE822001;Papandayan / Barry Callebaut Indonesia Bandung;IN_USE;;;;
;battery;B1735;;;;;48;000000C13612AE827008;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13612AE827008;Unilift (Dijual) 28 AUG 25;SPARE;;;;
;battery;B1736;;;;;48;000000C09814AEA17001;;;Baik;Lengkap;Eneroc New Energy 80V 542AH-HL-C098-77.28-542-000000C09814AEA17001;DIJUAL INDORAMA CILEGON (25-04-2025);SOLD;;;;
;battery;B1737;;7662;;;80;G809750241209013;;;Baik;Lengkap;JUNGHEINRICH 48V/775AH-48V5PzS775-G809750241209013;CJ Logistik Sidoarjo Surabaya;IN_USE;;;;
;battery;B1738;;;;;80;G809750241209019;;;Baik;Lengkap;JUNGHEINRICH 48V/775AH-48V5PzS775-G809750241209019;POS 2;AVAILABLE;;;;
;battery;B1739;;7664;;;80;G809750230506013;;;Baik;Lengkap;JUNGHEINRICH 48V/775AH-48V5PzS775-G809750230506013;Univenus Serang;IN_USE;;;;
;battery;B1740;;7665;;;80;G809750230510003;;;Baik;Lengkap;JUNGHEINRICH 48V/775AH-48V5PzS775-G809750230510003;Univenus Serang;IN_USE;;;;
;battery;B1741;;7666;;;48;000000C04212AE926005;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE926005;Primacor Mandiri Cikupa Tangerang;IN_USE;;;;
;battery;B1742;;;;;80;G809750240423009;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-G809750240423009;Kaldu Sari Nabari Rancaekek;SPARE;;;;
;battery;B1743;;7667;;;48;000000C04212AE926001;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE926001;Oki Palembang;IN_USE;;;;
;battery;B1744;;7668;;;48;000000C04212AE926002;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE926002;Oki Palembang;IN_USE;;;;
;battery;B1745;;7669;;;48;000000C04212AEA15001;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AEA15001;Oki Palembang;IN_USE;;;;
;battery;B1746;;7670;;;48;000000C04212AE904004;;;Baik;Lengkap;Eneroc New Energy 80V 606AH-HL-C042-80.50-606-000000C04212AE904004;Oki Palembang;IN_USE;;;;
;battery;B1747;;7676;;;80;CHD17600074778003;;;Baik;Lengkap;LI-ION 80V 150AH-HLHD-76.8-150-CHD17600074778003;Papandayan Cocoa Industri (Mengger Finish);IN_USE;;;;
;battery;B1748;;7679;;;80;CHD17600066632002;;;Baik;Lengkap;LI-ION 80V 280AH-HLHD-80-280-CHD17600066632002;Intilog Gedebage Bandung (Gudang Soeta);IN_USE;01-Aug-25;;;
;battery;B1749;;;;;80;CHD17600066935002;;;Baik;Lengkap;LI-ION 80V 280AH-HLHD-80-280-CHD17600066935002;POS 5;AVAILABLE;;;;
;battery;B1750;;7680;;;80;CHD17600075634005;;;Baik;Lengkap;LI-ION 80V 280AH-HLHD-80-280-CHD17600075634005;Indoriss Printingdo Cikupa;IN_USE;;;;
;battery;B1751;;7690;;;48;000000C09317AF212007;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AF212007;Papandayan Cocoa Industri (Mengger Beans);IN_USE;;;;
;battery;B1752;;7689;;;48;000000C09317AF213004;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AF213004;Papandayan Cocoa Industri (Mengger Beans);IN_USE;;;;
;battery;B1753;;7688;;;48;000000C09317AF213003;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AF213003;Papandayan Cocoa Industri (Mengger Beans);IN_USE;;;;
;battery;B1754;;7686;;;48;000000C09317AF212006;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AF212006;Papandayan Cocoa Industri (Bintang Agung);IN_USE;;;;
;battery;B1755;;7687;;;48;000000C09317AF212005;;;Baik;Lengkap;Eneroc New Energy 80V 404Ah-HL-C093-80.50-404-000000C09317AF212005;Papandayan Cocoa Industri (Bintang Agung);IN_USE;;;;
;battery;B1756;;7691;;;48;000000C04106AF224003;;;Baik;Lengkap;Eneroc New Energy 80V 542Ah-HL-C093-80.50-542-000000C04106AF224003;Lami Packaging Cikande Serang;IN_USE;;;;
;battery;B1757;;7696;;;80;CHD17600074814019;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600074814019;Lami Packaging Cikande Serang;IN_USE;;;;
;battery;B1758;;7694;;;80;CHD17600075634008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634008;Lami Packaging Cikande Serang;IN_USE;;;;
;battery;B1759;;7695;;;80;CHD17600075569010;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075569010;POS 5;IN_USE;;;;
;battery;B1760;;7698;;;48;000000C13613AF207003;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF207003;Oki Palembang;IN_USE;;;;
;battery;B1761;;7697;;;80;HD202409021-004;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-HD202409021-004;Intan Jaya Medika Jababeka;IN_USE;;;;
;battery;B1762;;7699;;;80;2501012031W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012031W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1763;;7700;;;80;2501012028W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012028W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1764;;7701;;;80;2501012014W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012014W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1765;;7702;;;80;2501012016W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012016W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1766;;7703;;;80;2501012035W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012035W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1767;;7704;;;80;2412012089W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2412012089W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1768;;7705;;;80;2502012017W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2502012017W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1769;;7706;;;80;2412012088W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2412012088W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1770;;7707;;;80;2501012002W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012002W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1771;;7708;;;80;2501012036W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2501012036W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1772;;7709;;;80;2412012084W;;;Baik;Lengkap;LI 25.6V 210A-HXYA-LFP-25.6V210-V1-2412012084W;IKPP Serpong Tangerang (IKT);IN_USE;;;;
;battery;B1773;;7716;;;80;CHD17600075569009;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075569009;LG Tangerang;IN_USE;;;;
;battery;B1774;;7717;;;80;CHD17600075634009;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634009;LG Tangerang;IN_USE;;;;
;battery;B1775;;7718;;;80;CHD17600074814020;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600074814020;Pantos Tangerang;IN_USE;;;;
;battery;B1776;;7730;;;80;CHD17600074526003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600074526003;Yoowon Electronics Jababeka;IN_USE;;;;
;battery;B1777;;7720;;;80;CHD17600075689007;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075689007;My Pack Cibitung / MM;IN_USE;;;;
;battery;B1778;;;;;48;000000C13613AF218001;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF218001;POS 5;AVAILABLE;;;;
;battery;B1779;;;;;80;CHD17600075689002;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075689002;POS 2;AVAILABLE;;;;
;battery;B1780;;7737;;;80;G809750241123011;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48/4PZS620-G809750241123011;Astro Technologies Indonesia Sentul;IN_USE;19-May-25;;;
;battery;B1781;;7738;;;80;G809750230528023;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48/4PZS620-G809750230528023;Astro Technologies Indonesia Sentul;IN_USE;19-May-25;;;
;battery;B1782;;7739;;;80;G809750230524009;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48/4PZS620-G809750230524009;Astro Technologies Indonesia Sentul;IN_USE;19-May-25;;;
;battery;B1783;;7735;;;48;000000C13613AF218004;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF218004;POS 2;IN_USE;;;;
;battery;B1784;;7736;;;48;000000C13613AF221001;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF221001;POS 2;IN_USE;;;;
;battery;B1785;;7732;;;48;000000C13613AF206010;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF206010;POS 2;IN_USE;;;;
;battery;B1786;;7733;;;48;000000C13613AF206003;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF206003;POS 2;IN_USE;;;;
;battery;B1787;;7734;;;48;000000C13613AF218009;;;Baik;Lengkap;Eneroc New Energy 80V 271AH-HL-C136-80.50-271-000000C13613AF218009;Daya Cipta Kemasindo Karawang;IN_USE;;;;
;battery;B1788;;;;;80;G809750230510005;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-G809750230510005;Univenus Serang;SPARE;;;;
;battery;B1789;;8093;;;80;G809750230528013;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-G809750230528013;YCH Indonesia (Gd. Ramatek Bandung);IN_USE;;;;
;battery;B1790;;8094;;;80;G809750230510008;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48V4PzS620-G809750230510008;YCH Indonesia (Gd. Ramatek Bandung);IN_USE;;;;
;battery;B1791;;;;;80;CHD17600075634013;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634013;POS 5;AVAILABLE;;;;
;battery;B1792;;7743;;;80;CHD17600075634014;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634014;Honda Precision Parts Manufacturing (HPPM) Cikampek;IN_USE;14-Jul-25;;;
;battery;B1793;;7742;;;80;CHD17600075634016;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634016;Honda Precision Parts Manufacturing (HPPM) Cikampek;IN_USE;14-Jul-25;;;
;battery;B1794;;7745;;;80;CHD17600066632006;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600066632006;Honda Precision Parts Manufacturing (HPPM) Cikampek;IN_USE;14-Jul-25;;;
;battery;B1795;;7741;;;80;CHD17600066632007;;;Baik;Lengkap;Li-ion 80V 280Ah-HLHD-80-280-CHD17600066632007;Senopati Fujitrans Deltamas;IN_USE;;;;
;battery;B1796;;7754;;;80;HD202409021-002;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-HD202409021-002;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;;;;
;battery;B1797;;7755;;;80;HD202409021-001;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-HD202409021-001;Kamadjaja (Kaldu sari Nabati Indonesia - Majalengka);IN_USE;;;;
;battery;B1798;;7459;;;80;CHD17600067330008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600067330008;Lintas Dirga Nusantara Cold Storage Cikarang Pusat;IN_USE;;;;
;battery;B1799;;7757;;;80;2501012034W;;;Baik;Lengkap;LI-ION 25.6V 210AH-HXYA-LFP-25.6V210-V1-2501012034W;Sinotrans Cibitung / MM;IN_USE;;;;
;battery;B1800;;7756;;;80;CHD17600074778004;;;Baik;Lengkap;LI-ION 80V 150AH-HLHD-76.8-150-CHD17600074778004;Sinotrans Cibitung / MM;IN_USE;;;;
;battery;B1801;;7760;;;80;CHD17600078894006;;;Baik;Lengkap;LI-ION 80V-606AH-HLHD-80-606-CHD17600078894006;Oki Palembang;IN_USE;;;;
;battery;B1802;;7762;;;80;CHD17600073851003;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600073851003;Oki Palembang;IN_USE;;;;
;battery;B1803;;7763;;;80;CHD17600073851002;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600073851002;Oki Palembang;IN_USE;;;;
;battery;B1804;;7774;;;80;CHD17600079485001;;;Baik;Lengkap;LI-ION 80V-606AH-HLHD-80-606-CHD17600079485001;Pindodeli Perawang;IN_USE;;;;
;battery;B1805;;7775;;;80;06PPAA06920F0AE97E9F0078;;;Baik;Lengkap;Li-ion 25.6V 150AH-LiFeP04-06PPAA06920F0AE97E9F0078;Kino Indonesia Tbk Sukabumi;IN_USE;;;;
;battery;B1806;;7778;;;80;G809750250120013;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48VPzS620-G809750250120013;Kino Indonesia Tbk Sukabumi;IN_USE;;;;
;battery;B1807;;;;;80;G809750240224015;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48VPzS620-G809750240224015;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;SPARE;;;;
;battery;B1808;;7725;;;80;G809750240423006;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48VPzS620-G809750240423006;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;
;battery;B1809;;;;;80;G809750240224013;;;Baik;Lengkap;JUNGHEINRICH 48V 620AH-48VPzS620-G809750240224013;Kino Indonesia Tbk Sukabumi;SPARE;;;;
;battery;B1810;;7780;;;80;CHD17600073670008;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600073670008;Java Seafood Indramayu;IN_USE;;;;
;battery;B1811;;;;;80;2501012033W;;;Baik;Lengkap;LI-ION 25.6V 210AH-HXYA-LFP-25.6V210-V1-2501012033W;Khairindo Mitra Perkasa Dijual;SOLD;;;;
;battery;B1812;;;;;80;2501012030W;;;Baik;Lengkap;LI-ION 25.6V 210AH-HXYA-LFP-25.6V210-V1-2501012030W;Khairindo Mitra Perkasa Dijual;SOLD;;;;
;battery;B1813;;7791;;;80;CHD17600079485002;;;Baik;Lengkap;LI-ION 80V-606AH-HLHD-80-606-CHD17600079485002;Primacor Mandiri Cikupa Tangerang;IN_USE;;;;
;battery;B1814;;7796;;;80;2412012079W;;;Baik;Lengkap;LI-ION 25.6V 210AH-HXYA-LFP-25.6V210-V1-2412012079W;Sinotrans Cibitung / MM;IN_USE;;;;
;battery;B1815;;7795;;;80;CHD17600075689001;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075689001;Sinotrans Overseas Indonesia-Medan;IN_USE;;;;
;battery;B1816;;7776;;;80;CHD17600075689009;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075689009;POS 5;IN_USE;;;;
;battery;B1817;;7777;;;80;CHD17600074526004;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600074526004;POS 5;IN_USE;;;;
;battery;B1818;;;;;48;000000C13613AF207004;;;Baik;Lengkap;Eneroc New Energy 80V 271Ah-HL-C136-80.50-271-000000C13613AF207004;DIJUAL PT. UNILIFT CAHAYA SEMESTA (11-07-2025);SOLD;;;;
;battery;B1819;;7786;;;80;CHD17600079340007;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079340007;Pindodeli Perawang;IN_USE;;;;
;battery;B1820;;7788;;;80;CHD17600079249001;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079249001;Pindodeli Perawang;IN_USE;;;;
;battery;B1821;;7789;;;80;CHD17600079340005;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079340005;Pindodeli Perawang;IN_USE;;;;
;battery;B1822;;7787;;;80;CHD17600079340006;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079340006;Pindodeli Perawang;IN_USE;;;;
;battery;B1823;;7792;;;80;CHD17600078894001;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600078894001;Pindodeli Perawang;IN_USE;;;;
;battery;B1824;;7793;;;80;CHD17600078894003;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600078894003;Pindodeli Perawang;IN_USE;;;;
;battery;B1825;;7785;;;80;CHD17600079422006;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079422006;Pindodeli Perawang;IN_USE;;;;
;battery;B1826;;7783;;;80;CHD17600079340004;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079340004;Pindodeli Perawang;IN_USE;;;;
;battery;B1827;;7782;;;80;CHD17600079249002;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079249002;Pindodeli Perawang;IN_USE;;;;
;battery;B1828;;7784;;;80;CHD17600078894004;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600078894004;Pindodeli Perawang;IN_USE;;;;
;battery;B1829;;7797;;;80;CHD17600079125001;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600079125001;Pindodeli Perawang;IN_USE;;;;
;battery;B1830;;7794;;;80;CHD17600078894002;;;Baik;Lengkap;LI-ION 80V 606Ah-HLHD-80-606-CHD17600078894002;Pindodeli Perawang;IN_USE;;;;
;battery;B1831;;7798;;;80;CHD17600074814001;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600074814001;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;
;battery;B1832;;7799;;;48;000000C04106AF225001;;;Baik;Lengkap;Eneroc New Energy 80V 542Ah-HL-C041-80.50-542-000000C04106AF225001;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1833;;7800;;;48;000000C04107AF220001;;;Baik;Lengkap;Eneroc New Energy 80V 542Ah-HL-C041-80.50-542-000000C04107AF220001;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1834;;7801;;;48;000000C04106AF224001;;;Baik;Lengkap;Eneroc New Energy 80V 542Ah-HL-C041-80.50-542-000000C04106AF224001;Indo Bharat Rayon (IBR) Purwakarta;IN_USE;;;;
;battery;B1835;;;;;80;CHD17600076315003;;;Baik;Lengkap;LI-ION 80V 150AH-HLHD-76.8-150-CHD17600076315003;DIJUAL PT. UNILIFT CAHAYA SEMESTA (17-07-2025);SOLD;;;;
;battery;B1836;;7802;;;80;CHD17600075689010;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075689010;Surya Renggo Demak Semarang;IN_USE;;;;
;battery;B1837;;6790;;;80;2412012091W;;;Baik;Lengkap;LI 25.6V 210Ah-HXYA-LFP-25.6V210-V1-2412012091W;Tirta Alam Segar Cibitung;IN_USE;;;;
;battery;B1838;;7804;;;80;CHD17600076228001;;;Baik;Lengkap;LI 80V 150Ah-HLHD-76.8-150-CHD17600076228001;Astro Technologies Indonesia (Gd.MMP) Cibitung / MM;IN_USE;09-Oct-25;;;
;battery;B1839;;7805;;;80;CHD17600076214001;;;Baik;Lengkap;LI-ION 80V 150AH-HLHD-76.8-150-CHD17600076214001;Kino Indonesia Tbk Cileungsi;IN_USE;;;;
;battery;B1840;;7808;;;80;2501012038W;;;Baik;Lengkap;LI 25.6V 210AH-HXYA-LFP-25.6V210-V1-2501012038W;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;
;battery;B1841;;7807;;;80;2412012048W;;;Baik;Lengkap;LI 25.6V 210AH-HXYA-LFP-25.6V210-V1-2412012048W;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;
;battery;B1842;;7809;;;80;2412012044W;;;Baik;Lengkap;LI 25.6V 210AH-HXYA-LFP-25.6V210-V1-2412012044W;Duta Sentosa Yasa (Gdg Mr. DIY) Marunda;IN_USE;;;;
;battery;B1843;;;;;80;CHD17600082009003;;;Baik;Lengkap;LI-ION 80V 150AH-HLHD-76.8-150-CHD17600082009003;DIJUAL PT. UNILIFT CAHAYA SEMESTA (28-07-2025);SOLD;;;;
;battery;B1844;;7810;;;80;CHD17600073670007;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600073670007;Cipta Niaga Semesta / Mayora Gresik;IN_USE;;;;
;battery;B1845;;;;;80;CHD17600075634020;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634020;BERJAYANAWA (29-07-2025) DIJUAL;SOLD;;;;
;battery;B1846;;7811;;;80;CHD17600075634012;;;Baik;Lengkap;Li-ion 80V 202Ah-HLHD-80-202-CHD17600075634012;Sugity Cibitung / MM;IN_USE;;;;
;battery;B1847;;;;;80;E2300B30020602RU06PU012;;;Baik;Lengkap;Li-ion 153.6V 230Ah-LiFeP04-E2300B30020602RU06PU012;POS 5;AVAILABLE;;;;
;battery;B1848;;;;;80;CHD17600082020004;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020004;Mega Surya Surabaya (Dijual) 30 jul 25;SPARE;;;;
;battery;B1849;;;;;80;CHD17600082020003;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020003;Mega Surya Surabaya (Dijual) 30 jul 25;SPARE;;;;
;battery;B1850;;;;;80;CHD17600082439019;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082439019;Mega Surya Surabaya (Dijual) 30 jul 25;SPARE;;;;
;battery;B1851;;;;;80;CHD17600082477008;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082477008;DIJUAL PT. UNILIFT CAHAYA SEMESTA (30-07-2025);SOLD;;;;
;battery;B1852;;;;;80;CHD17600082439020;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082439020;DIJUAL PT. UNILIFT CAHAYA SEMESTA (30-07-2025);SOLD;;;;
;battery;B1853;;;;;80;CHD17600082477007;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082477007;Mega Surya Surabaya (Dijual) 30 jul 25;SPARE;;;;
;battery;B1854;;;;;80;CHD17600082020002;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020002;Mega Surya Surabaya (Dijual) 30 jul 25;SPARE;;;;
;battery;B1855;;;;;80;CHD17600082020001;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020001;Mega Surya Surabaya (Dijual) 31 jul 25;SPARE;;;;
;battery;B1856;;;;;80;CHD17600082477014;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082477014;Mega Surya Surabaya (Dijual) 31 jul 25;SPARE;;;;
;battery;B1857;;;;;80;CHD17600082635003;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082635003;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;
;battery;B1858;;;;;80;CHD17600082020018;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020018;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;
;battery;B1859;;;;;80;CHD17600082020017;;;Baik;Lengkap;Li-ion 80V 404Ah-HLHD-80-404-CHD17600082020017;Mega Surya Surabaya (Dijual) 1 aug 25;SPARE;;;;
